"ID","Latitude","Longitude","Altitude","MagX","MagY","MagZ","NetField","TimeStamp"
"2061","67.5833332","25.096124","0.0","-40.853",".750","-28.934","50.067","03/12/2023 19:26:00"
"2062","67.5833332","25.096124","0.0","-40.928","-.150","-26.760","48.900","03/12/2023 19:26:00"
"2063","67.5833332","25.096124","0.0","-42.801","-.974","-29.759","52.139","03/12/2023 19:26:01"
"2064","67.5833332","25.096124","0.0","-44.526","-.974","-28.859","53.069","03/12/2023 19:26:01"
"2065","67.5833332","25.096124","0.0","-44.675","-1.349","-29.609","53.613","03/12/2023 19:26:01"
"2066","67.5833332","25.096124","0.0","-42.727","2.324","-30.508","52.552","03/12/2023 19:26:01"
"2067","67.5833332","25.096124","0.0","-44.750",".750","-28.259","52.932","03/12/2023 19:26:01"
"2068","67.5833332","25.096124","0.0","-29.084","-18.815","-30.208","45.961","03/12/2023 19:26:02"
"2069","67.5833332","25.096124","0.0","-23.537","-34.856","-27.585","50.298","03/12/2023 19:26:02"
"2070","67.5833332","25.096124","0.0","-30.808","-34.781","-27.060","53.769","03/12/2023 19:26:02"
"2071","67.5833332","25.096124","0.0","-15.292","-35.905","-27.660","47.834","03/12/2023 19:26:02"
"2072","67.5833332","25.096124","0.0","-15.142","-27.960","-30.583","44.117","03/12/2023 19:26:02"
"2073","67.5833332","25.096124","0.0","-25.786","-33.282","-30.433","51.950","03/12/2023 19:26:03"
"2074","67.5833332","25.096124","0.0","-29.009","-31.033","-31.033","52.608","03/12/2023 19:26:03"
"2075","67.5833332","25.096124","0.0","-25.711","-28.185","-35.530","52.133","03/12/2023 19:26:03"
"2076","67.5833332","25.096124","0.0","-14.467","-36.805","-31.183","50.361","03/12/2023 19:26:03"
"2077","67.5833332","25.096124","0.0","7.196","-29.909","-38.154","49.011","03/12/2023 19:26:03"
"2078","67.5833332","25.096124","0.0","-29.834","-25.036","-34.781","52.217","03/12/2023 19:26:04"
"2079","67.5833332","25.096124","0.0","-21.138","-26.385","-34.256","48.130","03/12/2023 19:26:04"
"2080","67.5833332","25.096124","0.0","-10.269","-21.363","-37.854","44.663","03/12/2023 19:26:04"
"2081","67.5833332","25.096124","0.0","-11.694","-22.787","-35.456","43.739","03/12/2023 19:26:04"
"2082","67.5833332","25.096124","0.0","-17.315","-22.563","-35.231","45.278","03/12/2023 19:26:04"
"2083","67.5833332","25.096124","0.0","-17.166","-24.062","-31.708","43.347","03/12/2023 19:26:05"
"2084","67.5833332","25.096124","0.0","-17.241","-24.287","-31.033","43.013","03/12/2023 19:26:05"
"2085","67.5833332","25.096124","0.0","-17.390","-24.811","-31.932","44.019","03/12/2023 19:26:05"
"2086","67.5833332","25.096124","0.0","-18.140","-25.111","-33.057","45.303","03/12/2023 19:26:05"
"2087","67.5833332","25.096124","0.0","-15.816","-23.387","-32.382","42.962","03/12/2023 19:26:05"
"2088","67.5833332","25.096124","0.0","-17.465","-24.512","-32.232","44.100","03/12/2023 19:26:06"
"2089","67.5833332","25.096124","0.0","-16.941","-23.762","-32.232","43.480","03/12/2023 19:26:06"
"2090","67.5833332","25.096124","0.0","-16.791","-25.111","-32.232","44.175","03/12/2023 19:26:06"
"2091","67.5833332","25.096124","0.0","-17.315","-23.612","-32.457","43.713","03/12/2023 19:26:06"
"2092","67.5833332","25.096124","0.0","-17.990","-24.961","-34.106","45.934","03/12/2023 19:26:06"
"2093","67.5833332","25.096124","0.0","-17.840","-26.086","-31.857","44.874","03/12/2023 19:26:07"
"2094","67.5833332","25.096124","0.0","-17.690","-26.535","-32.007","45.183","03/12/2023 19:26:07"
"2095","67.5833332","25.096124","0.0","-19.264","-25.261","-32.157","45.203","03/12/2023 19:26:07"
"2096","67.5833332","25.096124","0.0","-20.539","-26.011","-31.558","45.763","03/12/2023 19:26:07"
"2097","67.5833332","25.096124","0.0","-16.566","-24.661","-31.932","43.615","03/12/2023 19:26:07"
"2098","67.5833332","25.096124","0.0","-20.839","-24.586","-31.558","45.107","03/12/2023 19:26:08"
"2099","67.5833332","25.096124","0.0","-16.116","-25.786","-33.432","45.192","03/12/2023 19:26:08"
"2100","67.5833332","25.096124","0.0","-17.540","-23.687","-31.633","43.236","03/12/2023 19:26:08"
"2101","67.5833332","25.096124","0.0","-15.741","-23.762","-32.532","43.252","03/12/2023 19:26:08"
"2102","67.5833332","25.096124","0.0","-17.840","-23.762","-33.357","44.672","03/12/2023 19:26:08"
"2103","67.5833332","25.096124","0.0","-15.367","-24.661","-33.207","44.125","03/12/2023 19:26:09"
"2104","67.5833332","25.096124","0.0","-17.016","-24.512","-33.956","45.204","03/12/2023 19:26:09"
"2105","67.5833332","25.096124","0.0","-18.515","-24.736","-33.582","45.633","03/12/2023 19:26:09"
"2106","67.5833332","25.096124","0.0","-15.442","-25.561","-33.057","44.548","03/12/2023 19:26:09"
"2107","67.5833332","25.096124","0.0","-15.367","-24.212","-32.682","43.479","03/12/2023 19:26:09"
"2108","67.5833332","25.096124","0.0","-15.741","-24.287","-32.682","43.655","03/12/2023 19:26:10"
"2109","67.5833332","25.096124","0.0","-14.392","-26.236","-33.806","45.148","03/12/2023 19:26:10"
"2110","67.5833332","25.096124","0.0","-15.816","-25.261","-34.106","45.294","03/12/2023 19:26:10"
"2111","67.5833332","25.096124","0.0","-15.367","-25.261","-33.956","45.025","03/12/2023 19:26:10"
"2112","67.5833332","25.096124","0.0","-16.716","-25.486","-33.731","45.462","03/12/2023 19:26:10"
"2113","67.5833332","25.096124","0.0","-15.816","-25.261","-32.532","44.120","03/12/2023 19:26:11"
"2114","67.5833332","25.096124","0.0","-13.043","-25.261","-35.306","45.329","03/12/2023 19:26:11"
"2115","67.5833332","25.096124","0.0","-13.043","-25.486","-33.806","44.300","03/12/2023 19:26:11"
"2116","67.5833332","25.096124","0.0","-13.792","-25.786","-33.657","44.586","03/12/2023 19:26:11"
"2117","67.5833332","25.096124","0.0","-16.041","-25.261","-34.706","45.825","03/12/2023 19:26:11"
"2118","67.5833332","25.096124","0.0","-16.941","-25.261","-34.781","46.204","03/12/2023 19:26:12"
"2119","67.5833332","25.096124","0.0","-13.493","-24.212","-35.456","45.004","03/12/2023 19:26:12"
"2120","67.5833332","25.096124","0.0","-13.343","-23.687","-34.856","44.204","03/12/2023 19:26:12"
"2121","67.5833332","25.096124","0.0","-13.717","-23.987","-34.556","44.245","03/12/2023 19:26:12"
"2122","67.5833332","25.096124","0.0","-13.268","-25.636","-33.956","44.568","03/12/2023 19:26:12"
"2123","67.5833332","25.096124","0.0","-15.816","-24.811","-35.081","45.787","03/12/2023 19:26:12"
"2124","67.5833332","25.096124","0.0","-17.540","-23.987","-34.406","45.462","03/12/2023 19:26:13"
"2125","67.5833332","25.096124","0.0","-15.891","-24.062","-33.507","44.206","03/12/2023 19:26:13"
"2126","67.5833332","25.096124","0.0","-16.341","-23.912","-31.783","42.999","03/12/2023 19:26:13"
"2127","67.5833332","25.096124","0.0","-15.516","-26.011","-32.832","44.668","03/12/2023 19:26:13"
"2128","67.5833332","25.096124","0.0","-16.041","-23.087","-33.731","43.911","03/12/2023 19:26:13"
"2129","67.5833332","25.096124","0.0","-12.968","-26.236","-35.530","46.031","03/12/2023 19:26:14"
"2130","67.5833332","25.096124","0.0","-15.666","-24.287","-36.280","46.384","03/12/2023 19:26:14"
"2131","67.5833332","25.096124","0.0","-16.716","-24.586","-34.631","45.642","03/12/2023 19:26:14"
"2132","67.5833332","25.096124","0.0","-16.041","-25.636","-34.556","45.920","03/12/2023 19:26:14"
"2133","67.5833332","25.096124","0.0","-14.392","-25.486","-34.781","45.457","03/12/2023 19:26:14"
"2134","67.5833332","25.096124","0.0","-14.242","-25.561","-34.481","45.223","03/12/2023 19:26:15"
"2135","67.5833332","25.096124","0.0","-14.842","-27.285","-33.657","45.799","03/12/2023 19:26:15"
"2136","67.5833332","25.096124","0.0","-15.666","-27.135","-32.532","45.167","03/12/2023 19:26:15"
"2137","67.5833332","25.096124","0.0","-12.218","-27.435","-34.556","45.783","03/12/2023 19:26:15"
"2138","67.5833332","25.096124","0.0","-14.617","-23.612","-32.832","43.001","03/12/2023 19:26:16"
"2139","67.5833332","25.096124","0.0","-15.292","-26.835","-34.181","46.069","03/12/2023 19:26:16"
"2140","67.5833332","25.096124","0.0","-15.367","-26.985","-34.406","46.348","03/12/2023 19:26:16"
"2141","67.5833332","25.096124","0.0","-15.067","-24.512","-34.781","45.139","03/12/2023 19:26:16"
"2142","67.5833332","25.096124","0.0","-15.292","-23.987","-35.530","45.515","03/12/2023 19:26:16"
"2143","67.5833332","25.096124","0.0","-15.367","-25.936","-32.757","44.518","03/12/2023 19:26:16"
"2144","67.5833332","25.096124","0.0","-14.092","-25.036","-34.856","45.170","03/12/2023 19:26:17"
"2145","67.5833332","25.096124","0.0","-13.568","-24.736","-35.530","45.369","03/12/2023 19:26:17"
"2146","67.5833332","25.096124","0.0","-15.142","-25.111","-34.481","45.264","03/12/2023 19:26:17"
"2147","67.5833332","25.096124","0.0","-14.992","-25.486","-34.406","45.366","03/12/2023 19:26:17"
"2148","67.5833332","25.096124","0.0","-16.266","-24.287","-34.856","45.490","03/12/2023 19:26:17"
"2149","67.5833332","25.096124","0.0","-15.966","-24.137","-35.006","45.419","03/12/2023 19:26:18"
"2150","67.5833332","25.096124","0.0","-16.041","-23.912","-35.081","45.385","03/12/2023 19:26:18"
"2151","67.5833332","25.096124","0.0","-14.992","-23.837","-32.457","42.970","03/12/2023 19:26:18"
"2152","67.5833332","25.096124","0.0","-16.341","-23.762","-35.006","45.355","03/12/2023 19:26:18"
"2153","67.5833332","25.096124","0.0","-15.367","-24.137","-36.580","46.441","03/12/2023 19:26:18"
"2154","67.5833332","25.096124","0.0","-17.915","-24.362","-34.331","45.750","03/12/2023 19:26:19"
"2155","67.5833332","25.096124","0.0","-15.591","-24.062","-33.207","43.872","03/12/2023 19:26:19"
"2156","67.5833332","25.096124","0.0","-15.816","-25.261","-35.530","46.376","03/12/2023 19:26:19"
"2157","67.5833332","25.096124","0.0","-15.666","-25.261","-35.830","46.555","03/12/2023 19:26:19"
"2158","67.5833332","25.096124","0.0","-11.769","-26.460","-35.306","45.663","03/12/2023 19:26:19"
"2159","67.5833332","25.096124","0.0","-9.445","-28.409","-35.081","46.119","03/12/2023 19:26:20"
"2160","67.5833332","25.096124","0.0","-14.617","-25.036","-34.106","44.763","03/12/2023 19:26:20"
"2161","67.5833332","25.096124","0.0","-6.971","-26.910","-34.406","44.233","03/12/2023 19:26:20"
"2162","67.5833332","25.096124","0.0","-4.123","-28.784","-34.631","45.220","03/12/2023 19:26:20"
"2163","67.5833332","25.096124","0.0","-5.922","-31.183","-34.556","46.921","03/12/2023 19:26:20"
"2164","67.5833332","25.096124","0.0","-3.748","-34.631","-32.007","47.306","03/12/2023 19:26:21"
"2165","67.5833332","25.096124","0.0","-1.724","-34.406","-33.806","48.266","03/12/2023 19:26:21"
"2166","67.5833332","25.096124","0.0","-17.315","-35.456","-32.157","50.902","03/12/2023 19:26:21"
"2167","67.5833332","25.096124","0.0","-34.781","-13.118","-33.582","50.095","03/12/2023 19:26:21"
"2168","67.5833332","25.096124","0.0","-32.157","-25.711","-32.307","52.335","03/12/2023 19:26:21"
"2169","67.5833332","25.096124","0.0","-29.759","-27.885","-35.081","53.794","03/12/2023 19:26:22"
"2170","67.5833332","25.096124","0.0","-38.604","-8.320","-35.381","53.021","03/12/2023 19:26:22"
"2171","67.5833332","25.096124","0.0","-37.554","-9.370","-35.456","52.490","03/12/2023 19:26:22"
"2172","67.5833332","25.096124","0.0","-39.953","-8.770","-32.007","51.939","03/12/2023 19:26:22"
"2173","67.5833332","25.096124","0.0","-40.778","-4.947","-30.508","51.167","03/12/2023 19:26:22"
"2174","67.5833332","25.096124","0.0","-38.979","-4.572","-34.106","51.995","03/12/2023 19:26:23"
"2175","67.5833332","25.096124","0.0","-47.749","-8.395","-23.687","53.958","03/12/2023 19:26:23"
"2176","67.5833332","25.096124","0.0","-45.725","-8.395","-21.888","51.384","03/12/2023 19:26:23"
"2177","67.5833332","25.096124","0.0","-46.025","-8.620","-24.811","52.992","03/12/2023 19:26:23"
"2178","67.5833332","25.096124","0.0","-47.749","-11.169","-25.936","55.474","03/12/2023 19:26:23"
"2179","67.5833332","25.096124","0.0","-46.175","-9.670","-24.661","53.233","03/12/2023 19:26:24"
"2180","67.5833332","25.096124","0.0","-42.502","-9.295","-25.861","50.612","03/12/2023 19:26:24"
"2181","67.5833332","25.096124","0.0","-45.275","-11.918","-25.261","53.198","03/12/2023 19:26:24"
"2182","67.5833332","25.096124","0.0","-43.326","-11.619","-28.859","53.339","03/12/2023 19:26:24"
"2183","67.5833332","25.096124","0.0","-44.376","-13.418","-27.585","53.946","03/12/2023 19:26:24"
"2184","67.5833332","25.096124","0.0","-43.701","-11.993","-29.159","53.888","03/12/2023 19:26:25"
"2185","67.5833332","25.096124","0.0","-47.299","-13.343","-27.360","56.248","03/12/2023 19:26:25"
"2186","67.5833332","25.096124","0.0","-46.924","-11.694","-27.810","55.785","03/12/2023 19:26:25"
"2187","67.5833332","25.096124","0.0","-44.526","-13.418","-26.985","53.766","03/12/2023 19:26:25"
"2188","67.5833332","25.096124","0.0","-42.876","-15.292","-28.934","53.939","03/12/2023 19:26:25"
"2189","67.5833332","25.096124","0.0","-42.876","-11.469","-26.236","51.558","03/12/2023 19:26:26"
"2190","67.5833332","25.096124","0.0","-41.302","-14.467","-26.385","51.102","03/12/2023 19:26:26"
"2191","67.5833332","25.096124","0.0","-43.926","-12.518","-26.910","53.013","03/12/2023 19:26:26"
"2192","67.5833332","25.096124","0.0","-42.577","-13.717","-26.460","51.972","03/12/2023 19:26:26"
"2193","67.5833332","25.096124","0.0","-42.427","-13.717","-26.985","52.119","03/12/2023 19:26:26"
"2194","67.5833332","25.096124","0.0","-44.675","-14.317","-27.135","54.196","03/12/2023 19:26:27"
"2195","67.5833332","25.096124","0.0","-43.476","-13.942","-27.660","53.382","03/12/2023 19:26:27"
"2196","67.5833332","25.096124","0.0","-44.001","-12.893","-27.210","53.317","03/12/2023 19:26:27"
"2197","67.5833332","25.096124","0.0","-42.577","-12.368","-27.435","52.138","03/12/2023 19:26:27"
"2198","67.5833332","25.096124","0.0","-42.352","-11.319","-28.035","52.036","03/12/2023 19:26:27"
"2199","67.5833332","25.096124","0.0","-43.776","-10.794","-25.711","51.903","03/12/2023 19:26:28"
"2200","67.5833332","25.096124","0.0","-41.452","-10.869","-27.060","50.682","03/12/2023 19:26:28"
"2201","67.5833332","25.096124","0.0","-41.527","-11.843","-27.510","51.201","03/12/2023 19:26:28"
"2202","67.5833332","25.096124","0.0","-44.600","-10.794","-28.185","53.852","03/12/2023 19:26:28"
"2203","67.5833332","25.096124","0.0","-45.725","-10.419","-25.336","53.303","03/12/2023 19:26:28"
"2204","67.5833332","25.096124","0.0","-45.425","-10.419","-26.835","53.778","03/12/2023 19:26:29"
"2205","67.5833332","25.096124","0.0","-47.149","-10.794","-24.287","54.124","03/12/2023 19:26:29"
"2206","67.5833332","25.096124","0.0","-47.149","-10.194","-24.811","54.245","03/12/2023 19:26:29"
"2207","67.5833332","25.096124","0.0","-45.725","-10.119","-25.711","53.425","03/12/2023 19:26:29"
"2208","67.5833332","25.096124","0.0","-45.125","-10.044","-23.912","52.048","03/12/2023 19:26:29"
"2209","67.5833332","25.096124","0.0","-44.226","-9.445","-23.387","50.912","03/12/2023 19:26:30"
"2210","67.5833332","25.096124","0.0","-44.825","-10.644","-24.811","52.328","03/12/2023 19:26:30"
"2211","67.5833332","25.096124","0.0","-46.175","-10.944","-24.661","53.479","03/12/2023 19:26:30"
"2212","67.5833332","25.096124","0.0","-45.050","-10.194","-24.362","52.220","03/12/2023 19:26:30"
"2213","67.5833332","25.096124","0.0","-45.500","-11.094","-26.161","53.644","03/12/2023 19:26:30"
"2214","67.5833332","25.096124","0.0","-46.025","-11.169","-22.937","52.623","03/12/2023 19:26:31"
"2215","67.5833332","25.096124","0.0","-48.798","-7.646","-23.012","54.491","03/12/2023 19:26:31"
"2216","67.5833332","25.096124","0.0","-44.900","-7.046","-26.910","52.819","03/12/2023 19:26:31"
"2217","67.5833332","25.096124","0.0","-46.025","-8.770","-22.638","52.035","03/12/2023 19:26:31"
"2218","67.5833332","25.096124","0.0","-47.299","1.649","-26.610","54.296","03/12/2023 19:26:31"
"2219","67.5833332","25.096124","0.0","-47.074","-2.624","-21.138","51.669","03/12/2023 19:26:32"
"2220","67.5833332","25.096124","0.0","-48.273","-6.971","-10.569","49.906","03/12/2023 19:26:32"
"2221","67.5833332","25.096124","0.0","-50.822","-9.820","-12.368","53.219","03/12/2023 19:26:32"
"2222","67.5833332","25.096124","0.0","-45.875","-.375","-29.459","54.520","03/12/2023 19:26:32"
"2223","67.5833332","25.096124","0.0","-42.277","-.300","-22.787","48.028","03/12/2023 19:26:32"
"2224","67.5833332","25.096124","0.0","-41.002","4.947","-30.733","51.480","03/12/2023 19:26:33"
"2225","67.5833332","25.096124","0.0","-44.151","2.474","-26.460","51.532","03/12/2023 19:26:33"
"2226","67.5833332","25.096124","0.0","-43.776","3.748","-30.433","53.447","03/12/2023 19:26:33"
"2227","67.5833332","25.096124","0.0","-44.975","-.900","-28.185","53.084","03/12/2023 19:26:33"
"2228","67.5833332","25.096124","0.0","-43.851","-4.048","-24.961","50.620","03/12/2023 19:26:33"
"2229","67.5833332","25.096124","0.0","-46.924","-7.496","-22.488","52.572","03/12/2023 19:26:34"
"2230","67.5833332","25.096124","0.0","-47.974","-7.646","-18.965","52.150","03/12/2023 19:26:34"
"2231","67.5833332","25.096124","0.0","-49.998","-8.245","-15.741","53.062","03/12/2023 19:26:34"
"2232","67.5833332","25.096124","0.0","-50.522","-8.171","-15.966","53.611","03/12/2023 19:26:34"
"2233","67.5833332","25.096124","0.0","-48.273","-7.196","-15.292","51.146","03/12/2023 19:26:34"
"2234","67.5833332","25.096124","0.0","-50.447","-7.346","-13.343","52.696","03/12/2023 19:26:35"
"2235","67.5833332","25.096124","0.0","-50.522","-8.171","-13.043","52.814","03/12/2023 19:26:35"
"2236","67.5833332","25.096124","0.0","-49.323","-9.070","-15.067","52.364","03/12/2023 19:26:35"
"2237","67.5833332","25.096124","0.0","-48.873","-9.295","-13.867","51.646","03/12/2023 19:26:35"
"2238","67.5833332","25.096124","0.0","-49.248","-7.271","-17.465","52.757","03/12/2023 19:26:35"
"2239","67.5833332","25.096124","0.0","-44.750","-3.523","-28.110","52.964","03/12/2023 19:26:36"
"2240","67.5833332","25.096124","0.0","-44.975","-11.019","-24.062","52.184","03/12/2023 19:26:36"
"2241","67.5833332","25.096124","0.0","-41.227","-5.997","-30.733","51.770","03/12/2023 19:26:36"
"2242","67.5833332","25.096124","0.0","-40.928","-7.271","-30.958","51.830","03/12/2023 19:26:36"
"2243","67.5833332","25.096124","0.0","-43.176","-8.995","-29.534","53.079","03/12/2023 19:26:36"
"2244","67.5833332","25.096124","0.0","-43.101","-8.245","-29.609","52.938","03/12/2023 19:26:37"
"2245","67.5833332","25.096124","0.0","-42.727","-8.695","-28.110","51.878","03/12/2023 19:26:37"
"2246","67.5833332","25.096124","0.0","-44.076","-8.995","-28.409","53.204","03/12/2023 19:26:37"
"2247","67.5833332","25.096124","0.0","-45.800","-10.119","-27.135","54.188","03/12/2023 19:26:37"
"2248","67.5833332","25.096124","0.0","-45.500","-8.021","-29.009","54.554","03/12/2023 19:26:37"
